datetime,agency_cd,site_no,gage_height_ft,gage_height_qual
2025-11-17 08:00:00+00:00,USGS,12098500,801.92,P
2025-11-17 08:15:00+00:00,USGS,12098500,801.92,P
2025-11-17 08:30:00+00:00,USGS,12098500,801.92,P
2025-11-17 08:45:00+00:00,USGS,12098500,801.95,P
2025-11-17 09:00:00+00:00,USGS,12098500,801.92,P
2025-11-17 09:15:00+00:00,USGS,12098500,801.95,P
2025-11-17 09:30:00+00:00,USGS,12098500,801.94,P
2025-11-17 09:45:00+00:00,USGS,12098500,801.95,P
2025-11-17 10:00:00+00:00,USGS,12098500,801.93,P
2025-11-17 10:15:00+00:00,USGS,12098500,801.93,P
2025-11-17 10:30:00+00:00,USGS,12098500,801.92,P
2025-11-17 10:45:00+00:00,USGS,12098500,801.93,P
2025-11-17 11:00:00+00:00,USGS,12098500,801.93,P
2025-11-17 11:15:00+00:00,USGS,12098500,801.91,P
2025-11-17 11:30:00+00:00,USGS,12098500,801.94,P
2025-11-17 11:45:00+00:00,USGS,12098500,801.93,P
2025-11-17 12:00:00+00:00,USGS,12098500,801.94,P
2025-11-17 12:15:00+00:00,USGS,12098500,801.9,P
2025-11-17 12:30:00+00:00,USGS,12098500,801.91,P
2025-11-17 12:45:00+00:00,USGS,12098500,801.9,P
2025-11-17 13:00:00+00:00,USGS,12098500,801.91,P
2025-11-17 13:15:00+00:00,USGS,12098500,801.93,P
2025-11-17 13:30:00+00:00,USGS,12098500,801.89,P
2025-11-17 13:45:00+00:00,USGS,12098500,801.91,P
2025-11-17 14:00:00+00:00,USGS,12098500,801.92,P
2025-11-17 14:15:00+00:00,USGS,12098500,801.89,P
2025-11-17 14:30:00+00:00,USGS,12098500,801.91,P
2025-11-17 14:45:00+00:00,USGS,12098500,801.89,P
2025-11-17 15:00:00+00:00,USGS,12098500,801.9,P
2025-11-17 15:15:00+00:00,USGS,12098500,801.9,P
2025-11-17 15:30:00+00:00,USGS,12098500,801.9,P
2025-11-17 15:45:00+00:00,USGS,12098500,801.89,P
2025-11-17 16:00:00+00:00,USGS,12098500,801.92,P
2025-11-17 16:15:00+00:00,USGS,12098500,801.89,P
2025-11-17 16:30:00+00:00,USGS,12098500,801.89,P
2025-11-17 16:45:00+00:00,USGS,12098500,801.87,P
2025-11-17 17:00:00+00:00,USGS,12098500,801.88,P
2025-11-17 17:15:00+00:00,USGS,12098500,801.9,P
2025-11-17 17:30:00+00:00,USGS,12098500,801.89,P
2025-11-17 17:45:00+00:00,USGS,12098500,801.9,P
2025-11-17 18:00:00+00:00,USGS,12098500,801.9,P
2025-11-17 18:15:00+00:00,USGS,12098500,801.89,P
2025-11-17 18:30:00+00:00,USGS,12098500,801.89,P
2025-11-17 18:45:00+00:00,USGS,12098500,801.88,P
2025-11-17 19:00:00+00:00,USGS,12098500,801.86,P
2025-11-17 19:15:00+00:00,USGS,12098500,801.88,P
2025-11-17 19:30:00+00:00,USGS,12098500,801.87,P
2025-11-17 19:45:00+00:00,USGS,12098500,801.85,P
2025-11-17 20:00:00+00:00,USGS,12098500,801.86,P
2025-11-17 20:15:00+00:00,USGS,12098500,801.87,P
2025-11-17 20:30:00+00:00,USGS,12098500,801.87,P
2025-11-17 20:45:00+00:00,USGS,12098500,801.86,P
2025-11-17 21:00:00+00:00,USGS,12098500,801.87,P
2025-11-17 21:15:00+00:00,USGS,12098500,801.87,P
2025-11-17 21:30:00+00:00,USGS,12098500,801.88,P
2025-11-17 21:45:00+00:00,USGS,12098500,801.87,P
2025-11-17 22:00:00+00:00,USGS,12098500,801.87,P
2025-11-17 22:15:00+00:00,USGS,12098500,801.87,P
2025-11-17 22:30:00+00:00,USGS,12098500,801.86,P
2025-11-17 22:45:00+00:00,USGS,12098500,801.86,P
2025-11-17 23:00:00+00:00,USGS,12098500,801.87,P
2025-11-17 23:15:00+00:00,USGS,12098500,801.87,P
2025-11-17 23:30:00+00:00,USGS,12098500,801.88,P
2025-11-17 23:45:00+00:00,USGS,12098500,801.87,P
2025-11-18 00:00:00+00:00,USGS,12098500,801.87,P
2025-11-18 00:15:00+00:00,USGS,12098500,801.88,P
2025-11-18 00:30:00+00:00,USGS,12098500,801.88,P
2025-11-18 00:45:00+00:00,USGS,12098500,801.86,P
2025-11-18 01:00:00+00:00,USGS,12098500,801.87,P
2025-11-18 01:15:00+00:00,USGS,12098500,801.87,P
2025-11-18 01:30:00+00:00,USGS,12098500,801.85,P
2025-11-18 01:45:00+00:00,USGS,12098500,801.86,P
2025-11-18 02:00:00+00:00,USGS,12098500,801.88,P
2025-11-18 02:15:00+00:00,USGS,12098500,801.87,P
2025-11-18 02:30:00+00:00,USGS,12098500,801.84,P
2025-11-18 02:45:00+00:00,USGS,12098500,801.87,P
2025-11-18 03:00:00+00:00,USGS,12098500,801.85,P
2025-11-18 03:15:00+00:00,USGS,12098500,801.84,P
2025-11-18 03:30:00+00:00,USGS,12098500,801.86,P
2025-11-18 03:45:00+00:00,USGS,12098500,801.86,P
2025-11-18 04:00:00+00:00,USGS,12098500,801.87,P
2025-11-18 04:15:00+00:00,USGS,12098500,801.84,P
2025-11-18 04:30:00+00:00,USGS,12098500,801.84,P
2025-11-18 04:45:00+00:00,USGS,12098500,801.85,P
2025-11-18 05:00:00+00:00,USGS,12098500,801.85,P
2025-11-18 05:15:00+00:00,USGS,12098500,801.83,P
2025-11-18 05:30:00+00:00,USGS,12098500,801.85,P
2025-11-18 05:45:00+00:00,USGS,12098500,801.83,P
2025-11-18 06:00:00+00:00,USGS,12098500,801.85,P
2025-11-18 06:15:00+00:00,USGS,12098500,801.84,P
2025-11-18 06:30:00+00:00,USGS,12098500,801.82,P
2025-11-18 06:45:00+00:00,USGS,12098500,801.83,P
2025-11-18 07:00:00+00:00,USGS,12098500,801.85,P
2025-11-18 07:15:00+00:00,USGS,12098500,801.83,P
2025-11-18 07:30:00+00:00,USGS,12098500,801.84,P
2025-11-18 07:45:00+00:00,USGS,12098500,801.81,P
2025-11-18 08:00:00+00:00,USGS,12098500,801.84,P
2025-11-18 08:15:00+00:00,USGS,12098500,801.83,P
2025-11-18 08:30:00+00:00,USGS,12098500,801.83,P
2025-11-18 08:45:00+00:00,USGS,12098500,801.83,P
2025-11-18 09:00:00+00:00,USGS,12098500,801.83,P
2025-11-18 09:15:00+00:00,USGS,12098500,801.82,P
2025-11-18 09:30:00+00:00,USGS,12098500,801.83,P
2025-11-18 09:45:00+00:00,USGS,12098500,801.81,P
2025-11-18 10:00:00+00:00,USGS,12098500,801.81,P
2025-11-18 10:15:00+00:00,USGS,12098500,801.82,P
2025-11-18 10:30:00+00:00,USGS,12098500,801.82,P
2025-11-18 10:45:00+00:00,USGS,12098500,801.8,P
2025-11-18 11:00:00+00:00,USGS,12098500,801.83,P
2025-11-18 11:15:00+00:00,USGS,12098500,801.82,P
2025-11-18 11:30:00+00:00,USGS,12098500,801.81,P
2025-11-18 11:45:00+00:00,USGS,12098500,801.81,P
2025-11-18 12:00:00+00:00,USGS,12098500,801.82,P
2025-11-18 12:15:00+00:00,USGS,12098500,801.83,P
2025-11-18 12:30:00+00:00,USGS,12098500,801.82,P
2025-11-18 12:45:00+00:00,USGS,12098500,801.84,P
2025-11-18 13:00:00+00:00,USGS,12098500,801.81,P
2025-11-18 13:15:00+00:00,USGS,12098500,801.81,P
2025-11-18 13:30:00+00:00,USGS,12098500,801.81,P
2025-11-18 13:45:00+00:00,USGS,12098500,801.83,P
2025-11-18 14:00:00+00:00,USGS,12098500,801.79,P
2025-11-18 14:15:00+00:00,USGS,12098500,801.81,P
2025-11-18 14:30:00+00:00,USGS,12098500,801.81,P
2025-11-18 14:45:00+00:00,USGS,12098500,801.81,P
2025-11-18 15:00:00+00:00,USGS,12098500,801.81,P
2025-11-18 15:15:00+00:00,USGS,12098500,801.8,P
2025-11-18 15:30:00+00:00,USGS,12098500,801.8,P
2025-11-18 15:45:00+00:00,USGS,12098500,801.81,P
2025-11-18 16:00:00+00:00,USGS,12098500,801.8,P
2025-11-18 16:15:00+00:00,USGS,12098500,801.8,P
2025-11-18 16:30:00+00:00,USGS,12098500,801.79,P
2025-11-18 16:45:00+00:00,USGS,12098500,801.79,P
2025-11-18 17:00:00+00:00,USGS,12098500,801.79,P
2025-11-18 17:15:00+00:00,USGS,12098500,801.77,P
2025-11-18 17:30:00+00:00,USGS,12098500,801.78,P
2025-11-18 17:45:00+00:00,USGS,12098500,801.79,P
2025-11-18 18:00:00+00:00,USGS,12098500,801.79,P
2025-11-18 18:15:00+00:00,USGS,12098500,801.79,P
2025-11-18 18:30:00+00:00,USGS,12098500,801.79,P
2025-11-18 18:45:00+00:00,USGS,12098500,801.8,P
2025-11-18 19:00:00+00:00,USGS,12098500,801.78,P
2025-11-18 19:15:00+00:00,USGS,12098500,801.77,P
2025-11-18 19:30:00+00:00,USGS,12098500,801.77,P
2025-11-18 19:45:00+00:00,USGS,12098500,801.77,P
2025-11-18 20:00:00+00:00,USGS,12098500,801.78,P
2025-11-18 20:15:00+00:00,USGS,12098500,801.8,P
2025-11-18 20:30:00+00:00,USGS,12098500,801.78,P
2025-11-18 20:45:00+00:00,USGS,12098500,801.78,P
2025-11-18 21:00:00+00:00,USGS,12098500,801.77,P
2025-11-18 21:15:00+00:00,USGS,12098500,801.77,P
2025-11-18 21:30:00+00:00,USGS,12098500,801.76,P
2025-11-18 21:45:00+00:00,USGS,12098500,801.78,P
2025-11-18 22:00:00+00:00,USGS,12098500,801.76,P
2025-11-18 22:15:00+00:00,USGS,12098500,801.77,P
2025-11-18 22:30:00+00:00,USGS,12098500,801.77,P
2025-11-18 22:45:00+00:00,USGS,12098500,801.78,P
2025-11-18 23:00:00+00:00,USGS,12098500,801.77,P
2025-11-18 23:15:00+00:00,USGS,12098500,801.78,P
2025-11-18 23:30:00+00:00,USGS,12098500,801.75,P
2025-11-18 23:45:00+00:00,USGS,12098500,801.76,P
2025-11-19 00:00:00+00:00,USGS,12098500,801.75,P
2025-11-19 00:15:00+00:00,USGS,12098500,801.75,P
2025-11-19 00:30:00+00:00,USGS,12098500,801.75,P
2025-11-19 00:45:00+00:00,USGS,12098500,801.76,P
2025-11-19 01:00:00+00:00,USGS,12098500,801.76,P
2025-11-19 01:15:00+00:00,USGS,12098500,801.74,P
2025-11-19 01:30:00+00:00,USGS,12098500,801.76,P
2025-11-19 01:45:00+00:00,USGS,12098500,801.75,P
2025-11-19 02:00:00+00:00,USGS,12098500,801.76,P
2025-11-19 02:15:00+00:00,USGS,12098500,801.75,P
2025-11-19 02:30:00+00:00,USGS,12098500,801.75,P
2025-11-19 02:45:00+00:00,USGS,12098500,801.75,P
2025-11-19 03:00:00+00:00,USGS,12098500,801.75,P
2025-11-19 03:15:00+00:00,USGS,12098500,801.75,P
2025-11-19 03:30:00+00:00,USGS,12098500,801.75,P
2025-11-19 03:45:00+00:00,USGS,12098500,801.75,P
2025-11-19 04:00:00+00:00,USGS,12098500,801.75,P
2025-11-19 04:15:00+00:00,USGS,12098500,801.74,P
2025-11-19 04:30:00+00:00,USGS,12098500,801.74,P
2025-11-19 04:45:00+00:00,USGS,12098500,801.74,P
2025-11-19 05:00:00+00:00,USGS,12098500,801.75,P
2025-11-19 05:15:00+00:00,USGS,12098500,801.74,P
2025-11-19 05:30:00+00:00,USGS,12098500,801.73,P
2025-11-19 05:45:00+00:00,USGS,12098500,801.74,P
2025-11-19 06:00:00+00:00,USGS,12098500,801.74,P
2025-11-19 06:15:00+00:00,USGS,12098500,801.73,P
2025-11-19 06:30:00+00:00,USGS,12098500,801.73,P
2025-11-19 06:45:00+00:00,USGS,12098500,801.74,P
2025-11-19 07:00:00+00:00,USGS,12098500,801.73,P
2025-11-19 07:15:00+00:00,USGS,12098500,801.73,P
2025-11-19 07:30:00+00:00,USGS,12098500,801.72,P
2025-11-19 07:45:00+00:00,USGS,12098500,801.74,P
2025-11-19 08:00:00+00:00,USGS,12098500,801.75,P
2025-11-19 08:15:00+00:00,USGS,12098500,801.74,P
2025-11-19 08:30:00+00:00,USGS,12098500,801.73,P
2025-11-19 08:45:00+00:00,USGS,12098500,801.71,P
2025-11-19 09:00:00+00:00,USGS,12098500,801.72,P
2025-11-19 09:15:00+00:00,USGS,12098500,801.73,P
2025-11-19 09:30:00+00:00,USGS,12098500,801.73,P
2025-11-19 09:45:00+00:00,USGS,12098500,801.73,P
2025-11-19 10:00:00+00:00,USGS,12098500,801.7,P
2025-11-19 10:15:00+00:00,USGS,12098500,801.71,P
2025-11-19 10:30:00+00:00,USGS,12098500,801.71,P
2025-11-19 10:45:00+00:00,USGS,12098500,801.71,P
2025-11-19 11:00:00+00:00,USGS,12098500,801.7,P
2025-11-19 11:15:00+00:00,USGS,12098500,801.73,P
2025-11-19 11:30:00+00:00,USGS,12098500,801.71,P
2025-11-19 11:45:00+00:00,USGS,12098500,801.7,P
2025-11-19 12:00:00+00:00,USGS,12098500,801.72,P
2025-11-19 12:15:00+00:00,USGS,12098500,801.71,P
2025-11-19 12:30:00+00:00,USGS,12098500,801.7,P
2025-11-19 12:45:00+00:00,USGS,12098500,801.7,P
2025-11-19 13:00:00+00:00,USGS,12098500,801.7,P
2025-11-19 13:15:00+00:00,USGS,12098500,801.7,P
2025-11-19 13:30:00+00:00,USGS,12098500,801.71,P
2025-11-19 13:45:00+00:00,USGS,12098500,801.68,P
2025-11-19 14:00:00+00:00,USGS,12098500,801.71,P
2025-11-19 14:15:00+00:00,USGS,12098500,801.7,P
2025-11-19 14:30:00+00:00,USGS,12098500,801.7,P
2025-11-19 14:45:00+00:00,USGS,12098500,801.7,P
2025-11-19 15:00:00+00:00,USGS,12098500,801.71,P
2025-11-19 15:15:00+00:00,USGS,12098500,801.69,P
2025-11-19 15:30:00+00:00,USGS,12098500,801.7,P
2025-11-19 15:45:00+00:00,USGS,12098500,801.68,P
2025-11-19 16:00:00+00:00,USGS,12098500,801.7,P
2025-11-19 16:15:00+00:00,USGS,12098500,801.68,P
2025-11-19 16:30:00+00:00,USGS,12098500,801.69,P
2025-11-19 16:45:00+00:00,USGS,12098500,801.69,P
2025-11-19 17:00:00+00:00,USGS,12098500,801.69,P
2025-11-19 17:15:00+00:00,USGS,12098500,801.69,P
2025-11-19 17:30:00+00:00,USGS,12098500,801.69,P
2025-11-19 17:45:00+00:00,USGS,12098500,801.7,P
2025-11-19 18:00:00+00:00,USGS,12098500,801.67,P
2025-11-19 18:15:00+00:00,USGS,12098500,801.66,P
2025-11-19 18:30:00+00:00,USGS,12098500,801.68,P
2025-11-19 18:45:00+00:00,USGS,12098500,801.69,P
2025-11-19 19:00:00+00:00,USGS,12098500,801.66,P
2025-11-19 19:15:00+00:00,USGS,12098500,801.66,P
2025-11-19 19:30:00+00:00,USGS,12098500,801.7,P
2025-11-19 19:45:00+00:00,USGS,12098500,801.68,P
2025-11-19 20:00:00+00:00,USGS,12098500,801.67,P
2025-11-19 20:15:00+00:00,USGS,12098500,801.68,P
2025-11-19 20:30:00+00:00,USGS,12098500,801.67,P
2025-11-19 20:45:00+00:00,USGS,12098500,801.69,P
2025-11-19 21:00:00+00:00,USGS,12098500,801.67,P
2025-11-19 21:15:00+00:00,USGS,12098500,801.68,P
2025-11-19 21:30:00+00:00,USGS,12098500,801.68,P
2025-11-19 21:45:00+00:00,USGS,12098500,801.66,P
2025-11-19 22:00:00+00:00,USGS,12098500,801.67,P
2025-11-19 22:15:00+00:00,USGS,12098500,801.67,P
2025-11-19 22:30:00+00:00,USGS,12098500,801.66,P
2025-11-19 22:45:00+00:00,USGS,12098500,801.66,P
2025-11-19 23:00:00+00:00,USGS,12098500,801.67,P
2025-11-19 23:15:00+00:00,USGS,12098500,801.66,P
2025-11-19 23:30:00+00:00,USGS,12098500,801.67,P
2025-11-19 23:45:00+00:00,USGS,12098500,801.68,P
2025-11-20 00:00:00+00:00,USGS,12098500,801.67,P
2025-11-20 00:15:00+00:00,USGS,12098500,801.65,P
2025-11-20 00:30:00+00:00,USGS,12098500,801.67,P
2025-11-20 00:45:00+00:00,USGS,12098500,801.67,P
2025-11-20 01:00:00+00:00,USGS,12098500,801.65,P
2025-11-20 01:15:00+00:00,USGS,12098500,801.66,P
2025-11-20 01:30:00+00:00,USGS,12098500,801.66,P
2025-11-20 01:45:00+00:00,USGS,12098500,801.67,P
2025-11-20 02:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 02:15:00+00:00,USGS,12098500,801.67,P
2025-11-20 02:30:00+00:00,USGS,12098500,801.65,P
2025-11-20 02:45:00+00:00,USGS,12098500,801.63,P
2025-11-20 03:00:00+00:00,USGS,12098500,801.64,P
2025-11-20 03:15:00+00:00,USGS,12098500,801.65,P
2025-11-20 03:30:00+00:00,USGS,12098500,801.64,P
2025-11-20 03:45:00+00:00,USGS,12098500,801.65,P
2025-11-20 04:00:00+00:00,USGS,12098500,801.65,P
2025-11-20 04:15:00+00:00,USGS,12098500,801.62,P
2025-11-20 04:30:00+00:00,USGS,12098500,801.65,P
2025-11-20 04:45:00+00:00,USGS,12098500,801.63,P
2025-11-20 05:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 05:15:00+00:00,USGS,12098500,801.64,P
2025-11-20 05:30:00+00:00,USGS,12098500,801.66,P
2025-11-20 05:45:00+00:00,USGS,12098500,801.64,P
2025-11-20 06:00:00+00:00,USGS,12098500,801.65,P
2025-11-20 06:15:00+00:00,USGS,12098500,801.62,P
2025-11-20 06:30:00+00:00,USGS,12098500,801.64,P
2025-11-20 06:45:00+00:00,USGS,12098500,801.64,P
2025-11-20 07:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 07:15:00+00:00,USGS,12098500,801.64,P
2025-11-20 07:30:00+00:00,USGS,12098500,801.64,P
2025-11-20 07:45:00+00:00,USGS,12098500,801.65,P
2025-11-20 08:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 08:15:00+00:00,USGS,12098500,801.62,P
2025-11-20 08:30:00+00:00,USGS,12098500,801.62,P
2025-11-20 08:45:00+00:00,USGS,12098500,801.63,P
2025-11-20 09:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 09:15:00+00:00,USGS,12098500,801.64,P
2025-11-20 09:30:00+00:00,USGS,12098500,801.62,P
2025-11-20 09:45:00+00:00,USGS,12098500,801.62,P
2025-11-20 10:00:00+00:00,USGS,12098500,801.62,P
2025-11-20 10:15:00+00:00,USGS,12098500,801.63,P
2025-11-20 10:30:00+00:00,USGS,12098500,801.63,P
2025-11-20 10:45:00+00:00,USGS,12098500,801.63,P
2025-11-20 11:00:00+00:00,USGS,12098500,801.62,P
2025-11-20 11:15:00+00:00,USGS,12098500,801.65,P
2025-11-20 11:30:00+00:00,USGS,12098500,801.62,P
2025-11-20 11:45:00+00:00,USGS,12098500,801.63,P
2025-11-20 12:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 12:15:00+00:00,USGS,12098500,801.62,P
2025-11-20 12:30:00+00:00,USGS,12098500,801.61,P
2025-11-20 12:45:00+00:00,USGS,12098500,801.62,P
2025-11-20 13:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 13:15:00+00:00,USGS,12098500,801.62,P
2025-11-20 13:30:00+00:00,USGS,12098500,801.62,P
2025-11-20 13:45:00+00:00,USGS,12098500,801.62,P
2025-11-20 14:00:00+00:00,USGS,12098500,801.63,P
2025-11-20 14:15:00+00:00,USGS,12098500,801.65,P
2025-11-20 14:30:00+00:00,USGS,12098500,801.63,P
2025-11-20 14:45:00+00:00,USGS,12098500,801.6,P
2025-11-20 15:00:00+00:00,USGS,12098500,801.61,P
2025-11-20 15:15:00+00:00,USGS,12098500,801.63,P
2025-11-20 15:30:00+00:00,USGS,12098500,801.62,P
2025-11-20 15:45:00+00:00,USGS,12098500,801.63,P
2025-11-20 16:00:00+00:00,USGS,12098500,801.6,P
2025-11-20 16:15:00+00:00,USGS,12098500,801.61,P
2025-11-20 16:30:00+00:00,USGS,12098500,801.62,P
2025-11-20 16:45:00+00:00,USGS,12098500,801.59,P
2025-11-20 17:00:00+00:00,USGS,12098500,801.61,P
2025-11-20 17:15:00+00:00,USGS,12098500,801.61,P
2025-11-20 17:30:00+00:00,USGS,12098500,801.61,P
2025-11-20 17:45:00+00:00,USGS,12098500,801.61,P
2025-11-20 18:00:00+00:00,USGS,12098500,801.59,P
2025-11-20 18:15:00+00:00,USGS,12098500,801.61,P
2025-11-20 18:30:00+00:00,USGS,12098500,801.61,P
2025-11-20 18:45:00+00:00,USGS,12098500,801.62,P
2025-11-20 19:00:00+00:00,USGS,12098500,801.61,P
2025-11-20 19:15:00+00:00,USGS,12098500,801.59,P
2025-11-20 19:30:00+00:00,USGS,12098500,801.64,P
2025-11-20 19:45:00+00:00,USGS,12098500,801.62,P
2025-11-20 20:00:00+00:00,USGS,12098500,801.61,P
2025-11-20 20:15:00+00:00,USGS,12098500,801.59,P
2025-11-20 20:30:00+00:00,USGS,12098500,801.59,P
2025-11-20 20:45:00+00:00,USGS,12098500,801.62,P
2025-11-20 21:00:00+00:00,USGS,12098500,801.6,P
2025-11-20 21:15:00+00:00,USGS,12098500,801.6,P
2025-11-20 21:30:00+00:00,USGS,12098500,801.61,P
2025-11-20 21:45:00+00:00,USGS,12098500,801.59,P
2025-11-20 22:00:00+00:00,USGS,12098500,801.62,P
2025-11-20 22:15:00+00:00,USGS,12098500,801.61,P
2025-11-20 22:30:00+00:00,USGS,12098500,801.61,P
2025-11-20 22:45:00+00:00,USGS,12098500,801.6,P
2025-11-20 23:00:00+00:00,USGS,12098500,801.62,P
2025-11-20 23:15:00+00:00,USGS,12098500,801.61,P
2025-11-20 23:30:00+00:00,USGS,12098500,801.58,P
2025-11-20 23:45:00+00:00,USGS,12098500,801.6,P
2025-11-21 00:00:00+00:00,USGS,12098500,801.61,P
2025-11-21 00:15:00+00:00,USGS,12098500,801.59,P
2025-11-21 00:30:00+00:00,USGS,12098500,801.6,P
2025-11-21 00:45:00+00:00,USGS,12098500,801.61,P
2025-11-21 01:00:00+00:00,USGS,12098500,801.6,P
2025-11-21 01:15:00+00:00,USGS,12098500,801.6,P
2025-11-21 01:30:00+00:00,USGS,12098500,801.61,P
2025-11-21 01:45:00+00:00,USGS,12098500,801.6,P
2025-11-21 02:00:00+00:00,USGS,12098500,801.6,P
2025-11-21 02:15:00+00:00,USGS,12098500,801.58,P
2025-11-21 02:30:00+00:00,USGS,12098500,801.6,P
2025-11-21 02:45:00+00:00,USGS,12098500,801.59,P
2025-11-21 03:00:00+00:00,USGS,12098500,801.59,P
2025-11-21 03:15:00+00:00,USGS,12098500,801.59,P
2025-11-21 03:30:00+00:00,USGS,12098500,801.56,P
2025-11-21 03:45:00+00:00,USGS,12098500,801.58,P
2025-11-21 04:00:00+00:00,USGS,12098500,801.56,P
2025-11-21 04:15:00+00:00,USGS,12098500,801.58,P
2025-11-21 04:30:00+00:00,USGS,12098500,801.6,P
2025-11-21 04:45:00+00:00,USGS,12098500,801.6,P
2025-11-21 05:00:00+00:00,USGS,12098500,801.58,P
2025-11-21 05:15:00+00:00,USGS,12098500,801.56,P
2025-11-21 05:30:00+00:00,USGS,12098500,801.57,P
2025-11-21 05:45:00+00:00,USGS,12098500,801.59,P
2025-11-21 06:00:00+00:00,USGS,12098500,801.57,P
2025-11-21 06:15:00+00:00,USGS,12098500,801.56,P
2025-11-21 06:30:00+00:00,USGS,12098500,801.57,P
2025-11-21 06:45:00+00:00,USGS,12098500,801.55,P
2025-11-21 07:00:00+00:00,USGS,12098500,801.57,P
2025-11-21 07:15:00+00:00,USGS,12098500,801.6,P
2025-11-21 07:30:00+00:00,USGS,12098500,801.57,P
2025-11-21 07:45:00+00:00,USGS,12098500,801.56,P
2025-11-21 08:00:00+00:00,USGS,12098500,801.59,P
2025-11-21 08:15:00+00:00,USGS,12098500,801.56,P
2025-11-21 08:30:00+00:00,USGS,12098500,801.56,P
2025-11-21 08:45:00+00:00,USGS,12098500,801.55,P
2025-11-21 09:00:00+00:00,USGS,12098500,801.56,P
2025-11-21 09:15:00+00:00,USGS,12098500,801.55,P
2025-11-21 09:30:00+00:00,USGS,12098500,801.57,P
2025-11-21 09:45:00+00:00,USGS,12098500,801.58,P
2025-11-21 10:00:00+00:00,USGS,12098500,801.56,P
2025-11-21 10:15:00+00:00,USGS,12098500,801.57,P
2025-11-21 10:30:00+00:00,USGS,12098500,801.58,P
2025-11-21 10:45:00+00:00,USGS,12098500,801.54,P
2025-11-21 11:00:00+00:00,USGS,12098500,801.56,P
2025-11-21 11:15:00+00:00,USGS,12098500,801.55,P
2025-11-21 11:30:00+00:00,USGS,12098500,801.56,P
2025-11-21 11:45:00+00:00,USGS,12098500,801.54,P
2025-11-21 12:00:00+00:00,USGS,12098500,801.55,P
2025-11-21 12:15:00+00:00,USGS,12098500,801.55,P
2025-11-21 12:30:00+00:00,USGS,12098500,801.57,P
2025-11-21 12:45:00+00:00,USGS,12098500,801.58,P
2025-11-21 13:00:00+00:00,USGS,12098500,801.54,P
2025-11-21 13:15:00+00:00,USGS,12098500,801.56,P
2025-11-21 13:30:00+00:00,USGS,12098500,801.54,P
2025-11-21 13:45:00+00:00,USGS,12098500,801.54,P
2025-11-21 14:00:00+00:00,USGS,12098500,801.54,P
2025-11-21 14:15:00+00:00,USGS,12098500,801.55,P
2025-11-21 14:30:00+00:00,USGS,12098500,801.54,P
2025-11-21 14:45:00+00:00,USGS,12098500,801.55,P
2025-11-21 15:00:00+00:00,USGS,12098500,801.55,P
2025-11-21 15:15:00+00:00,USGS,12098500,801.55,P
2025-11-21 15:30:00+00:00,USGS,12098500,801.54,P
2025-11-21 15:45:00+00:00,USGS,12098500,801.54,P
2025-11-21 16:00:00+00:00,USGS,12098500,801.54,P
2025-11-21 16:15:00+00:00,USGS,12098500,801.53,P
2025-11-21 16:30:00+00:00,USGS,12098500,801.52,P
2025-11-21 16:45:00+00:00,USGS,12098500,801.53,P
2025-11-21 17:00:00+00:00,USGS,12098500,801.53,P
2025-11-21 17:15:00+00:00,USGS,12098500,801.56,P
2025-11-21 17:30:00+00:00,USGS,12098500,801.54,P
2025-11-21 17:45:00+00:00,USGS,12098500,801.52,P
2025-11-21 18:00:00+00:00,USGS,12098500,801.52,P
2025-11-21 18:15:00+00:00,USGS,12098500,801.53,P
2025-11-21 18:30:00+00:00,USGS,12098500,801.52,P
2025-11-21 18:45:00+00:00,USGS,12098500,801.54,P
2025-11-21 19:00:00+00:00,USGS,12098500,801.52,P
2025-11-21 19:15:00+00:00,USGS,12098500,801.52,P
2025-11-21 19:30:00+00:00,USGS,12098500,801.53,P
2025-11-21 19:45:00+00:00,USGS,12098500,801.54,P
2025-11-21 20:00:00+00:00,USGS,12098500,801.54,P
2025-11-21 20:15:00+00:00,USGS,12098500,801.54,P
2025-11-21 20:30:00+00:00,USGS,12098500,801.52,P
2025-11-21 20:45:00+00:00,USGS,12098500,801.54,P
2025-11-21 21:00:00+00:00,USGS,12098500,801.55,P
2025-11-21 21:15:00+00:00,USGS,12098500,801.51,P
2025-11-21 21:30:00+00:00,USGS,12098500,801.54,P
2025-11-21 21:45:00+00:00,USGS,12098500,801.52,P
2025-11-21 22:00:00+00:00,USGS,12098500,801.51,P
2025-11-21 22:15:00+00:00,USGS,12098500,801.52,P
2025-11-21 22:30:00+00:00,USGS,12098500,801.5,P
2025-11-21 22:45:00+00:00,USGS,12098500,801.52,P
2025-11-21 23:00:00+00:00,USGS,12098500,801.53,P
2025-11-21 23:15:00+00:00,USGS,12098500,801.52,P
2025-11-21 23:30:00+00:00,USGS,12098500,801.51,P
2025-11-21 23:45:00+00:00,USGS,12098500,801.51,P
2025-11-22 00:00:00+00:00,USGS,12098500,801.52,P
2025-11-22 00:15:00+00:00,USGS,12098500,801.51,P
